order_id,order_date,customer_id,region,country,category,product,customer_segment,units,unit_price,unit_cost,revenue,cost,margin,discount_pct,status,is_returned
10721,2024-02-03,C1210,APAC,Japan,Accessories,Desk Mat,Enterprise,15,26.52,6.43,397.80,96.45,301.35,0.00,Shipped,0
10763,2024-02-04,C1307,AMER,Brazil,Hardware,"27"" Monitor",Consumer,1,347.43,140.71,347.43,140.71,206.72,0.00,Delivered,0
12132,2024-02-04,C1310,EMEA,United Kingdom,Software,VPN Annual,Consumer,2,41.09,3.20,65.74,6.40,59.34,0.20,Delivered,0
12303,2024-02-04,C1201,EMEA,Finland,Software,Editor Pro License,Enterprise,13,113.76,9.76,1478.88,126.88,1352.00,,Delivered,0
10169,2024-02-05,C1146,EMEA,France,Software,Design Suite,Mid-Market,3,269.85,27.04,809.55,81.12,728.43,0.00,Delivered,0
11285,2024-02-05,C1166,AMER,Mexico,Hardware,Mechanical Keyboard,Mid-Market,8,152.09,50.43,1216.72,403.44,813.28,0.00,Delivered,0
12275,2024-02-06,C1015,APAC,India,Software,Analytics Platform,SMB,6,441.74,36.72,2650.44,220.32,2430.12,0.00,Delivered,0
10743,2024-02-07,C1191,AMER,Mexico,Hardware,USB-C Hub,Enterprise,6,57.09,20.17,342.54,121.02,221.52,0.00,Delivered,0
12437,2024-02-07,C1310,EMEA,Sweden,Software,Design Suite,Consumer,4,281.95,26.44,1127.80,105.76,1022.04,0.00,Delivered,0
10174,2024-02-08,C1263,AMER,Canada,Hardware,Webcam HD,Consumer,2,87.92,31.91,175.84,63.82,112.02,0.00,Delivered,0
10578,2024-02-08,C1085,EMEA,France,Hardware,Webcam HD,SMB,2,93.52,32.94,140.28,65.88,74.40,0.25,Pending,0
10514,2024-02-09,C1124,EMEA,United Kingdom,Services,Training Course,Mid-Market,7,402.26,91.42,2675.03,639.94,2035.09,0.05,Delivered,0
10952,2024-02-09,C1178,APAC,South Korea,Hardware,Docking Station,Mid-Market,6,211.46,95.49,1268.76,572.94,695.82,0.00,Delivered,0
11638,2024-02-09,C1182,AMER,Brazil,Accessories,Carry Sleeve,Enterprise,14,32.78,8.23,458.92,115.22,343.70,0.00,Delivered,0
11404,2024-02-10,C1047,EMEA,France,Accessories,Desk Mat,SMB,6,26.52,6.07,159.12,36.42,122.70,0.00,Delivered,0
11563,2024-02-10,C1113,EMEA,Finland,Software,Design Suite,SMB,8,284.85,26.97,2278.80,215.76,2063.04,0.00,Delivered,0
10802,2024-02-11,C1086,EMEA,Sweden,Software,Design Suite,SMB,5,290.93,28.16,1236.45,140.80,1095.65,0.15,Delivered,0
11450,2024-02-11,C1101,EMEA,Sweden,Accessories,Monitor Arm,SMB,6,100.87,34.68,605.22,208.08,397.14,0.00,Delivered,0
12892,2024-02-11,C1171,EMEA,Sweden,Software,Cloud Backup 1TB,Mid-Market,4,68.76,7.43,275.04,29.72,245.32,0.00,Shipped,0
10498,2024-02-12,C1182,EMEA,France,Services,Priority Support,Enterprise,20,192.66,34.69,3660.54,693.80,2966.74,0.05,Delivered,0
10857,2024-02-12,C1128,APAC,Australia,Software,Analytics Platform,Mid-Market,10,427.12,34.66,4271.20,346.60,3924.60,0.00,Delivered,0
11849,2024-02-12,C1049,APAC,Japan,Accessories,Desk Mat,SMB,8,27.98,6.10,212.65,48.80,163.85,0.05,Delivered,0
12712,2024-02-12,C1172,AMER,Mexico,Software,VPN Annual,Mid-Market,5,46.15,3.26,230.75,16.30,214.45,0.00,Shipped,0
10022,2024-02-13,C1184,APAC,Singapore,Software,VPN Annual,Enterprise,12,41.19,3.12,494.28,37.44,456.84,0.00,Delivered,0
12466,2024-02-13,C1082,APAC,Australia,Services,Priority Support,SMB,4,208.79,34.71,835.16,138.84,696.32,0.00,Delivered,0
11047,2024-02-14,C1190,APAC,South Korea,Accessories,Desk Mat,Enterprise,3,26.26,6.49,78.78,19.47,59.31,0.00,Delivered,0
11172,2024-02-14,C1146,APAC,India,Services,Custom Integration,Mid-Market,9,1292.41,403.54,11631.69,3631.86,7999.83,0.00,Delivered,0
10413,2024-02-15,C1088,AMER,Brazil,Software,Editor Pro License,SMB,7,117.41,9.72,821.87,68.04,753.83,0.00,Delivered,0
10136,2024-02-16,C1278,AMER,Mexico,Hardware,Webcam HD,Consumer,2,89.94,30.44,161.89,60.88,101.01,0.10,Delivered,0
10449,2024-02-16,C1188,AMER,Brazil,Software,Cloud Backup 1TB,Enterprise,11,62.35,7.30,685.85,80.30,605.55,0.00,Delivered,0
11351,2024-02-16,C1012,EMEA,Finland,Hardware,Docking Station,SMB,4,227.71,90.15,910.84,360.60,550.24,0.00,Delivered,0
11857,2024-02-16,C1066,EMEA,Netherlands,Hardware,USB-C Hub,SMB,4,54.48,21.84,217.92,87.36,130.56,0.00,Delivered,0
12061,2024-02-16,C1136,EMEA,Finland,Services,Priority Support,Mid-Market,6,212.58,35.14,1275.48,210.84,1064.64,0.00,Delivered,0
10961,2024-02-17,C1064,AMER,Mexico,Services,Onboarding Workshop,SMB,5,575.75,148.48,2159.06,742.40,1416.66,0.25,Delivered,0
11353,2024-02-17,C1172,EMEA,Finland,Software,Analytics Platform,Mid-Market,12,467.73,34.60,5332.12,415.20,4916.92,0.05,Delivered,0
11709,2024-02-17,C1077,AMER,United States,Hardware,Docking Station,SMB,4,211.45,91.33,803.51,365.32,438.19,0.05,Delivered,0
12529,2024-02-17,C1113,EMEA,Finland,Accessories,Carry Sleeve,SMB,2,32.48,8.40,64.96,16.80,48.16,0.00,Delivered,0
11892,2024-02-19,C1193,EMEA,Sweden,Services,Custom Integration,Enterprise,17,1373.39,421.32,21012.87,7162.44,13850.43,0.10,Pending,0
12202,2024-02-19,C1210,AMER,Canada,Hardware,Laptop Stand,Enterprise,18,50.65,16.15,774.94,290.70,484.24,0.15,Cancelled,0
12488,2024-02-19,C1181,EMEA,France,Software,Cloud Backup 1TB,Enterprise,4,65.37,7.33,209.18,29.32,179.86,0.20,Shipped,0
12557,2024-02-19,C1051,EMEA,Spain,Hardware,Laptop Stand,SMB,7,49.52,15.11,346.64,105.77,240.87,0.00,Delivered,0
12894,2024-02-19,C1173,AMER,Canada,Software,Cloud Backup 1TB,Mid-Market,9,70.01,7.30,630.09,65.70,564.39,0.00,Delivered,0
10534,2024-02-20,C1208,APAC,South Korea,Hardware,Webcam HD,Enterprise,13,89.35,33.39,1161.55,434.07,727.48,0.00,Delivered,0
11348,2024-02-20,C1012,AMER,Mexico,Accessories,Carry Sleeve,SMB,7,30.73,7.98,215.11,55.86,159.25,0.00,Delivered,0
12047,2024-02-20,C1054,EMEA,United Kingdom,Hardware,USB-C Hub,SMB,3,58.07,19.95,130.66,59.85,70.81,0.25,Delivered,0
12887,2024-02-20,C1007,EMEA,France,Hardware,Laptop Stand,SMB,2,49.71,16.04,99.42,32.08,67.34,0.00,Delivered,1
11012,2024-02-21,C1097,EMEA,Spain,Accessories,Monitor Arm,SMB,6,104.60,35.17,627.60,211.02,416.58,0.00,Cancelled,0
10496,2024-02-22,C1189,EMEA,France,Software,Editor Pro License,Enterprise,16,111.93,10.23,1790.88,163.68,1627.20,0.00,Delivered,0
11217,2024-02-22,C1190,AMER,Canada,Accessories,Desk Mat,Enterprise,13,26.23,6.15,340.99,79.95,261.04,0.00,Delivered,0
10208,2024-02-23,C1116,EMEA,Sweden,Accessories,Cable Set,SMB,6,16.99,4.43,101.94,26.58,75.36,0.00,Delivered,0
10267,2024-02-23,C1127,EMEA,Germany,Software,Design Suite,Mid-Market,12,270.99,27.01,2438.91,324.12,2114.79,0.25,Delivered,0
11220,2024-02-23,C1192,EMEA,France,Accessories,Cable Set,Enterprise,15,17.07,4.26,256.05,63.90,192.15,0.00,Delivered,0
11846,2024-02-23,C1255,EMEA,Germany,Software,VPN Annual,Consumer,2,45.78,3.14,91.56,6.28,85.28,0.00,Delivered,0
12678,2024-02-23,C1217,AMER,Canada,Accessories,Desk Mat,Consumer,2,25.83,6.30,51.66,12.60,39.06,0.00,Delivered,0
12883,2024-02-23,C1210,AMER,United States,Software,Cloud Backup 1TB,Enterprise,4,68.04,7.10,272.16,28.40,243.76,,Delivered,0
11936,2024-02-24,C1194,EMEA,Finland,Hardware,Mechanical Keyboard,Enterprise,17,138.22,47.50,1762.30,807.50,954.80,0.25,Delivered,0
12051,2024-02-24,C1203,EMEA,Sweden,Software,Cloud Backup 1TB,Enterprise,19,69.54,7.18,990.95,136.42,854.53,0.25,Delivered,0
12165,2024-02-24,C1111,EMEA,Sweden,Services,Training Course,SMB,5,401.21,90.22,2006.05,451.10,1554.95,0.00,Cancelled,0
12450,2024-02-24,C1125,EMEA,Spain,Software,Cloud Backup 1TB,Mid-Market,8,68.59,6.86,548.72,54.88,493.84,,Shipped,0
12484,2024-02-24,C1204,EMEA,Netherlands,Accessories,Monitor Arm,Enterprise,6,103.01,32.59,618.06,195.54,422.52,0.00,Delivered,0
11728,2024-02-25,C1011,EMEA,Netherlands,Hardware,Laptop Stand,SMB,8,47.46,15.24,379.68,121.92,257.76,0.00,Delivered,0
12629,2024-02-25,C1065,AMER,Mexico,Services,Onboarding Workshop,SMB,7,533.74,155.55,3736.18,1088.85,2647.33,0.00,Pending,0
10817,2024-02-26,C1140,EMEA,Sweden,Software,Design Suite,Mid-Market,7,278.84,27.15,1951.88,190.05,1761.83,,Delivered,0
11064,2024-02-26,C1117,AMER,Brazil,Software,Cloud Backup 1TB,SMB,1,69.39,7.08,69.39,7.08,62.31,0.00,Delivered,0
11427,2024-02-27,C1015,APAC,India,Software,VPN Annual,SMB,8,45.95,3.08,367.60,24.64,342.96,0.00,Delivered,0
11683,2024-02-28,C1123,APAC,South Korea,Software,Design Suite,Mid-Market,12,273.29,27.11,3115.51,325.32,2790.19,0.05,Delivered,0
10163,2024-02-29,C1199,AMER,Brazil,Hardware,Webcam HD,Enterprise,8,91.34,31.10,730.72,248.80,481.92,0.00,Delivered,0
10929,2024-02-29,C1207,APAC,South Korea,Services,Onboarding Workshop,Enterprise,3,557.54,156.68,1672.62,470.04,1202.58,0.00,Delivered,0
11630,2024-02-29,C1200,APAC,Japan,Services,Priority Support,Enterprise,6,210.85,34.41,1265.10,206.46,1058.64,0.00,Delivered,0
11926,2024-02-29,C1287,EMEA,Finland,Hardware,USB-C Hub,Consumer,2,53.87,21.34,107.74,42.68,65.06,0.00,Delivered,0
11481,2024-03-01,C1033,EMEA,France,Hardware,Laptop Stand,SMB,3,48.84,15.20,131.87,45.60,86.27,0.10,Delivered,0
11409,2024-03-02,C1026,AMER,United States,Accessories,Monitor Arm,SMB,3,102.63,32.97,307.89,98.91,208.98,0.00,Delivered,0
12101,2024-03-02,C1113,EMEA,France,Accessories,Desk Mat,SMB,4,27.37,6.06,109.48,24.24,85.24,0.00,Delivered,0
12428,2024-03-02,C1207,APAC,South Korea,Hardware,Laptop Stand,Enterprise,17,51.39,15.10,873.63,256.70,616.93,0.00,Delivered,0
10503,2024-03-03,C1143,EMEA,Spain,Software,Editor Pro License,Mid-Market,2,113.65,10.06,227.30,20.12,207.18,0.00,Delivered,0
11874,2024-03-03,C1173,AMER,United States,Services,Custom Integration,Mid-Market,11,1362.19,419.10,14984.09,4610.10,10373.99,0.00,Delivered,0
10072,2024-03-04,C1276,APAC,India,Software,Editor Pro License,Consumer,3,111.59,10.20,334.77,30.60,304.17,0.00,Delivered,0
10371,2024-03-04,C1161,APAC,Australia,Software,Editor Pro License,Mid-Market,11,110.45,10.31,971.96,113.41,858.55,0.20,Delivered,0
12337,2024-03-04,C1187,APAC,Australia,Services,Onboarding Workshop,Enterprise,6,542.73,145.45,3256.38,872.70,2383.68,0.00,Delivered,0
12392,2024-03-04,C1308,APAC,Australia,Hardware,"27"" Monitor",Consumer,1,338.38,145.41,338.38,145.41,192.97,,Delivered,0
12521,2024-03-04,C1067,APAC,Singapore,Software,Editor Pro License,SMB,4,104.48,10.20,313.44,40.80,272.64,0.25,Delivered,0
10643,2024-03-05,C1210,EMEA,Finland,Software,Analytics Platform,Enterprise,17,446.98,35.14,6458.86,597.38,5861.48,0.15,Delivered,0
10713,2024-03-05,C1001,AMER,Brazil,Software,Editor Pro License,SMB,7,105.37,9.51,737.59,66.57,671.02,,Cancelled,0
11093,2024-03-05,C1095,EMEA,Finland,Services,Onboarding Workshop,SMB,7,575.27,153.24,4026.89,1072.68,2954.21,0.00,Delivered,0
11657,2024-03-05,C1201,APAC,Japan,Services,Training Course,Enterprise,5,407.11,86.22,1832.00,431.10,1400.90,0.10,Delivered,0
11866,2024-03-05,C1188,EMEA,United Kingdom,Accessories,Desk Mat,Enterprise,3,27.10,6.06,60.98,18.18,42.80,0.25,Delivered,0
12196,2024-03-05,C1088,AMER,Mexico,Hardware,"27"" Monitor",SMB,2,364.20,144.60,655.56,289.20,366.36,0.10,Delivered,0
12549,2024-03-05,C1067,EMEA,Spain,Services,Onboarding Workshop,SMB,3,545.12,149.73,1635.36,449.19,1186.17,0.00,Delivered,0
12669,2024-03-05,C1101,EMEA,Sweden,Services,Onboarding Workshop,SMB,7,576.28,156.15,3025.47,1093.05,1932.42,0.25,Delivered,0
10628,2024-03-06,C1186,EMEA,United Kingdom,Hardware,USB-C Hub,Enterprise,17,52.80,21.03,897.60,357.51,540.09,0.00,Delivered,0
12460,2024-03-06,C1192,AMER,Mexico,Hardware,"27"" Monitor",Enterprise,7,349.46,138.38,2446.22,968.66,1477.56,0.00,Delivered,0
12790,2024-03-06,C1183,EMEA,Netherlands,Accessories,Desk Mat,Enterprise,14,27.76,6.55,388.64,91.70,296.94,0.00,Delivered,0
10109,2024-03-07,C1043,AMER,Mexico,Services,Custom Integration,SMB,5,1420.16,418.55,7100.80,2092.75,5008.05,0.00,Delivered,0
11689,2024-03-07,C1156,EMEA,United Kingdom,Software,Analytics Platform,Mid-Market,12,420.23,34.18,5042.76,410.16,4632.60,,Delivered,0
10799,2024-03-08,C1187,APAC,India,Accessories,Desk Mat,Enterprise,11,26.87,6.14,221.68,67.54,154.14,0.25,Delivered,0
12666,2024-03-08,C1168,EMEA,Sweden,Services,Priority Support,Mid-Market,2,202.72,34.71,405.44,69.42,336.02,0.00,Delivered,0
11130,2024-03-09,C1175,EMEA,Spain,Hardware,Laptop Stand,Mid-Market,8,47.72,14.64,381.76,117.12,264.64,,Delivered,0
11164,2024-03-09,C1143,AMER,United States,Hardware,Laptop Stand,Mid-Market,7,47.53,15.85,332.71,110.95,221.76,0.00,Pending,0
11508,2024-03-09,C1032,AMER,Canada,Services,Priority Support,SMB,6,209.55,34.93,1131.57,209.58,921.99,0.10,Delivered,0
11703,2024-03-09,C1162,AMER,Canada,Accessories,Carry Sleeve,Mid-Market,5,30.67,8.00,153.35,40.00,113.35,0.00,Delivered,0
12865,2024-03-09,C1155,AMER,United States,Hardware,USB-C Hub,Mid-Market,11,57.52,20.29,632.72,223.19,409.53,0.00,Delivered,0
11059,2024-03-10,C1241,APAC,Japan,Software,Design Suite,Consumer,1,275.40,27.29,275.40,27.29,248.11,0.00,Delivered,0
10219,2024-03-11,C1169,AMER,Canada,Hardware,Mechanical Keyboard,Mid-Market,8,140.05,50.59,1120.40,404.72,715.68,0.00,Delivered,0
10347,2024-03-11,C1044,EMEA,Finland,Accessories,Monitor Arm,SMB,7,98.58,32.82,621.05,229.74,391.31,0.10,Delivered,0
10770,2024-03-11,C1159,EMEA,Sweden,Hardware,Laptop Stand,Mid-Market,7,50.66,15.44,354.62,108.08,246.54,0.00,Delivered,0
10874,2024-03-11,C1208,EMEA,United Kingdom,Accessories,Desk Mat,Enterprise,15,27.44,6.29,411.60,94.35,317.25,0.00,Delivered,0
11290,2024-03-11,C1201,APAC,South Korea,Hardware,Docking Station,Enterprise,7,217.06,93.63,1519.42,655.41,864.01,0.00,Delivered,0
12855,2024-03-11,C1207,EMEA,France,Software,Design Suite,Enterprise,3,279.28,28.72,837.84,86.16,751.68,0.00,Delivered,0
10086,2024-03-12,C1287,APAC,Japan,Hardware,Webcam HD,Consumer,2,90.73,32.20,181.46,64.40,117.06,0.00,Delivered,0
11912,2024-03-12,C1034,AMER,United States,Software,Cloud Backup 1TB,SMB,8,68.86,6.75,550.88,54.00,496.88,,Delivered,0
10363,2024-03-13,C1200,EMEA,Finland,Hardware,Webcam HD,Enterprise,15,93.09,32.05,1396.35,480.75,915.60,0.00,Pending,0
10658,2024-03-13,C1146,APAC,India,Hardware,Docking Station,Mid-Market,5,235.64,88.68,1178.20,443.40,734.80,0.00,Cancelled,0
10893,2024-03-13,C1206,APAC,India,Services,Custom Integration,Enterprise,4,1284.99,421.64,5139.96,1686.56,3453.40,0.00,Delivered,0
11034,2024-03-13,C1121,EMEA,United Kingdom,Hardware,Webcam HD,Mid-Market,3,93.67,31.40,281.01,94.20,186.81,0.00,Delivered,0
11268,2024-03-13,C1157,AMER,Brazil,Hardware,Laptop Stand,Mid-Market,5,50.55,15.56,252.75,77.80,174.95,0.00,Delivered,0
11323,2024-03-13,C1069,APAC,Japan,Services,Training Course,SMB,1,406.12,85.32,406.12,85.32,320.80,0.00,Delivered,0
11359,2024-03-13,C1099,AMER,United States,Accessories,Monitor Arm,SMB,1,94.42,32.66,94.42,32.66,61.76,0.00,Delivered,0
11623,2024-03-13,C1149,EMEA,Spain,Software,VPN Annual,Mid-Market,3,43.15,3.19,129.45,9.57,119.88,0.00,Delivered,0
11729,2024-03-13,C1099,APAC,India,Accessories,Cable Set,SMB,2,15.81,4.55,23.71,9.10,14.61,0.25,Delivered,0
10722,2024-03-14,C1196,AMER,Brazil,Software,Analytics Platform,Enterprise,12,473.37,35.21,5680.44,422.52,5257.92,0.00,Delivered,0
11004,2024-03-14,C1192,APAC,Australia,Software,Design Suite,Enterprise,17,273.17,27.12,4643.89,461.04,4182.85,0.00,Delivered,0
12136,2024-03-14,C1026,EMEA,Netherlands,Hardware,Docking Station,SMB,2,212.54,94.16,425.08,188.32,236.76,0.00,Delivered,0
11513,2024-03-15,C1030,APAC,Australia,Software,Editor Pro License,SMB,4,109.36,9.95,437.44,39.80,397.64,,Shipped,0
11862,2024-03-15,C1178,AMER,Mexico,Hardware,Mechanical Keyboard,Mid-Market,7,148.27,51.05,1037.89,357.35,680.54,,Delivered,0
11429,2024-03-16,C1031,EMEA,Germany,Accessories,Monitor Arm,SMB,8,96.59,35.43,772.72,283.44,489.28,0.00,Delivered,0
10387,2024-03-17,C1221,APAC,India,Hardware,Laptop Stand,Consumer,3,49.84,15.75,134.57,47.25,87.32,0.10,Delivered,1
11185,2024-03-17,C1018,AMER,United States,Accessories,Cable Set,SMB,8,15.47,4.49,123.76,35.92,87.84,0.00,Delivered,0
10356,2024-03-18,C1067,AMER,United States,Services,Priority Support,SMB,2,192.76,34.60,385.52,69.20,316.32,0.00,Delivered,0
11580,2024-03-18,C1175,EMEA,Sweden,Services,Onboarding Workshop,Mid-Market,7,568.98,146.18,3982.86,1023.26,2959.60,0.00,Delivered,0
12708,2024-03-18,C1172,APAC,Singapore,Hardware,Docking Station,Mid-Market,10,223.25,91.91,2232.50,919.10,1313.40,0.00,Delivered,0
11226,2024-03-19,C1185,EMEA,Germany,Services,Priority Support,Enterprise,8,210.18,35.08,1681.44,280.64,1400.80,0.00,Delivered,0
12680,2024-03-19,C1209,EMEA,Germany,Services,Training Course,Enterprise,14,401.60,89.18,5622.40,1248.52,4373.88,0.00,Delivered,0
11116,2024-03-20,C1071,AMER,United States,Hardware,"27"" Monitor",SMB,7,361.59,141.50,2531.13,990.50,1540.63,0.00,Delivered,0
11495,2024-03-20,C1142,EMEA,Germany,Services,Custom Integration,Mid-Market,3,1322.54,405.58,3967.62,1216.74,2750.88,0.00,Delivered,0
10041,2024-03-21,C1161,AMER,Mexico,Software,Editor Pro License,Mid-Market,10,110.85,10.02,1108.50,100.20,1008.30,0.00,Delivered,0
10989,2024-03-21,C1124,AMER,Canada,Hardware,Webcam HD,Mid-Market,3,87.10,33.33,261.30,99.99,161.31,0.00,Delivered,0
11880,2024-03-21,C1078,APAC,India,Accessories,Monitor Arm,SMB,3,99.56,33.16,268.81,99.48,169.33,0.10,Delivered,0
10725,2024-03-22,C1192,EMEA,France,Software,VPN Annual,Enterprise,10,42.69,3.15,426.90,31.50,395.40,0.00,Delivered,0
12707,2024-03-22,C1105,EMEA,Netherlands,Services,Custom Integration,SMB,6,1280.07,404.83,7680.42,2428.98,5251.44,0.00,Delivered,0
10033,2024-03-23,C1164,AMER,United States,Services,Custom Integration,Mid-Market,6,1345.94,410.26,8075.64,2461.56,5614.08,0.00,Delivered,0
10782,2024-03-24,C1186,EMEA,Finland,Accessories,Carry Sleeve,Enterprise,17,33.89,8.19,576.13,139.23,436.90,0.00,Delivered,1
11361,2024-03-24,C1101,EMEA,Netherlands,Software,Analytics Platform,SMB,1,471.05,36.32,471.05,36.32,434.73,0.00,Delivered,0
11608,2024-03-24,C1191,AMER,United States,Accessories,Carry Sleeve,Enterprise,7,31.81,8.18,222.67,57.26,165.41,0.00,Delivered,0
11646,2024-03-24,C1026,EMEA,France,Hardware,Webcam HD,SMB,1,92.27,32.02,73.82,32.02,41.80,0.20,Delivered,0
11743,2024-03-24,C1068,AMER,United States,Services,Training Course,SMB,5,413.51,91.55,2067.55,457.75,1609.80,0.00,Cancelled,0
12478,2024-03-24,C1191,EMEA,Spain,Services,Onboarding Workshop,Enterprise,3,549.76,150.70,1649.28,452.10,1197.18,0.00,Delivered,0
11156,2024-03-25,C1132,AMER,Brazil,Hardware,USB-C Hub,Mid-Market,2,56.12,19.95,112.24,39.90,72.34,0.00,Delivered,0
12539,2024-03-25,C1196,EMEA,Sweden,Software,Analytics Platform,Enterprise,20,423.67,37.01,6355.05,740.20,5614.85,0.25,Delivered,0
12563,2024-03-25,C1103,AMER,Canada,Software,Analytics Platform,SMB,1,470.45,36.12,470.45,36.12,434.33,0.00,Delivered,0
10299,2024-03-26,C1161,APAC,Australia,Services,Priority Support,Mid-Market,10,195.46,37.52,1661.41,375.20,1286.21,0.15,Cancelled,0
11175,2024-03-26,C1200,EMEA,United Kingdom,Software,Cloud Backup 1TB,Enterprise,12,65.64,7.07,787.68,84.84,702.84,0.00,Cancelled,0
11915,2024-03-26,C1005,AMER,Canada,Accessories,Cable Set,SMB,2,15.95,4.46,31.90,8.92,22.98,0.00,Shipped,0
12585,2024-03-26,C1049,EMEA,Netherlands,Hardware,Webcam HD,SMB,1,89.54,32.48,89.54,32.48,57.06,,Delivered,0
11660,2024-03-27,C1053,EMEA,Finland,Hardware,USB-C Hub,SMB,4,55.48,21.86,177.54,87.44,90.10,0.20,Delivered,0
12397,2024-03-27,C1183,EMEA,United Kingdom,Hardware,Laptop Stand,Enterprise,11,47.36,14.87,520.96,163.57,357.39,0.00,Delivered,0
12471,2024-03-27,C1058,EMEA,Finland,Software,Editor Pro License,SMB,3,104.79,10.07,314.37,30.21,284.16,0.00,Delivered,0
10664,2024-03-28,C1300,AMER,Canada,Software,VPN Annual,Consumer,4,41.64,3.01,166.56,12.04,154.52,0.00,Delivered,0
10737,2024-03-28,C1134,APAC,Japan,Hardware,"27"" Monitor",Mid-Market,4,345.60,144.72,1382.40,578.88,803.52,0.00,Delivered,0
10762,2024-03-28,C1046,EMEA,Sweden,Accessories,Desk Mat,SMB,7,26.06,6.31,182.42,44.17,138.25,0.00,Delivered,0
11354,2024-03-28,C1120,EMEA,Germany,Hardware,Docking Station,SMB,2,218.92,95.53,437.84,191.06,246.78,0.00,Delivered,0
12005,2024-03-28,C1193,AMER,United States,Hardware,Webcam HD,Enterprise,19,85.69,32.41,1628.11,615.79,1012.32,0.00,Delivered,0
12515,2024-03-28,C1170,APAC,Singapore,Software,Cloud Backup 1TB,Mid-Market,2,69.90,7.23,139.80,14.46,125.34,0.00,Delivered,0
12630,2024-03-28,C1154,AMER,Mexico,Accessories,Cable Set,Mid-Market,9,15.52,4.38,132.70,39.42,93.28,0.05,Pending,0
10408,2024-03-29,C1184,APAC,Australia,Hardware,USB-C Hub,Enterprise,12,58.04,21.43,696.48,257.16,439.32,0.00,Delivered,0
11428,2024-03-29,C1079,APAC,Australia,Services,Training Course,SMB,4,378.78,91.14,1515.12,364.56,1150.56,0.00,Delivered,0
12122,2024-03-29,C1209,APAC,Australia,Accessories,Carry Sleeve,Enterprise,11,33.30,7.83,366.30,86.13,280.17,0.00,Delivered,0
12605,2024-03-29,C1177,APAC,Japan,Software,Editor Pro License,Mid-Market,10,109.62,10.37,1096.20,103.70,992.50,0.00,Delivered,0
11277,2024-03-30,C1178,EMEA,Germany,Software,Design Suite,Mid-Market,9,270.21,27.21,2431.89,244.89,2187.00,0.00,Delivered,0
11542,2024-03-30,C1068,AMER,Mexico,Accessories,Carry Sleeve,SMB,7,31.31,7.99,219.17,55.93,163.24,0.00,Delivered,0
12292,2024-03-30,C1274,EMEA,Netherlands,Hardware,Mechanical Keyboard,Consumer,2,152.12,50.48,304.24,100.96,203.28,0.00,Delivered,0
10454,2024-03-31,C1284,AMER,Canada,Software,VPN Annual,Consumer,4,43.07,3.11,172.28,12.44,159.84,0.00,Delivered,0
11039,2024-03-31,C1096,EMEA,Netherlands,Accessories,Carry Sleeve,SMB,7,34.02,8.21,226.23,57.47,168.76,0.05,Delivered,0
11962,2024-03-31,C1125,AMER,Mexico,Software,VPN Annual,Mid-Market,7,42.45,3.02,297.15,21.14,276.01,0.00,Delivered,0
12036,2024-03-31,C1150,APAC,Australia,Software,Design Suite,Mid-Market,4,270.90,28.51,1083.60,114.04,969.56,0.00,Delivered,0
10636,2024-04-01,C1193,EMEA,Finland,Accessories,Carry Sleeve,Enterprise,18,31.02,7.88,502.52,141.84,360.68,0.10,Delivered,0
11135,2024-04-01,C1254,AMER,United States,Software,Design Suite,Consumer,2,292.85,26.69,585.70,53.38,532.32,0.00,Delivered,0
11204,2024-04-01,C1139,APAC,South Korea,Hardware,"27"" Monitor",Mid-Market,7,349.54,135.10,2446.78,945.70,1501.08,0.00,Shipped,0
11610,2024-04-01,C1124,APAC,Japan,Software,Editor Pro License,Mid-Market,3,106.63,10.10,319.89,30.30,289.59,,Cancelled,0
10610,2024-04-02,C1309,EMEA,Germany,Services,Onboarding Workshop,Consumer,4,588.58,148.31,2354.32,593.24,1761.08,,Delivered,0
11301,2024-04-02,C1310,EMEA,United Kingdom,Services,Custom Integration,Consumer,4,1271.25,400.68,5085.00,1602.72,3482.28,0.00,Delivered,0
11384,2024-04-02,C1085,EMEA,United Kingdom,Hardware,USB-C Hub,SMB,5,56.45,20.61,282.25,103.05,179.20,0.00,Delivered,0
12069,2024-04-02,C1125,AMER,Brazil,Accessories,Desk Mat,Mid-Market,12,26.41,6.00,316.92,72.00,244.92,0.00,Delivered,0
